Sensor Name,Date Time,Temp (°C),Serial No.
HG017-TT05314 Condensate supply to utility,01/07/2025 16:28:35,83.5,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 16:33:35,83.5,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 16:38:35,83.4,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 16:43:36,83.3,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 16:48:36,84,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 16:53:36,83.6,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 16:58:36,83.5,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 17:03:36,83.4,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 17:08:36,83.4,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 17:13:36,84.1,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 17:18:36,83.6,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 17:23:36,83.5,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 17:28:36,83.5,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 17:33:36,83.4,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 17:38:36,83.3,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 17:43:36,83.9,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 17:48:36,83.5,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 17:53:36,83.4,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 17:58:36,83.4,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 18:03:36,83.3,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 18:08:36,83.9,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 18:13:36,83.8,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 18:18:36,83.6,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 18:23:36,83.5,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 18:28:36,83.5,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 18:33:36,84,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 18:38:36,83.9,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 18:43:36,83.7,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 18:48:36,83.6,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 18:53:36,83.5,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 18:58:36,84.5,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 19:03:36,84.1,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 19:08:37,83.9,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 19:13:36,83.8,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 19:18:36,83.7,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 19:23:37,84.6,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 19:28:37,84,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 19:33:37,83.8,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 19:38:37,83.8,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 19:43:37,83.7,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 19:48:37,84.4,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 19:53:37,84.1,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 19:58:37,84,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 20:03:37,83.9,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 20:08:37,83.8,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 20:13:37,84.4,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 20:18:37,83.7,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 20:23:37,84.4,3F:F6:92:6C
HG017-TT05314 Condensate supply to utility,01/07/2025 20:28:37,84.5,3F:F6:92:6C
