Sensor Name,Date Time,Temp (°C),Serial No.
HG017-TT05324 Split pt to TC01,01/07/2025 20:59:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 21:04:34,96.4,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 21:09:34,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 21:14:34,96.3,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 21:19:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 21:24:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 21:29:34,96.3,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 21:34:34,96.3,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 21:39:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 21:44:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 21:49:34,96.3,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 21:54:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 21:59:34,96.3,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 22:04:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 22:09:34,96.3,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 22:14:34,96.3,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 22:19:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 22:24:34,96.4,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 22:29:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 22:34:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 22:39:34,96.3,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 22:44:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 22:49:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 22:54:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 22:59:34,96.3,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 23:04:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 23:09:34,96.1,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 23:14:34,96.2,00:88:60:56
HG017-TT05324 Split pt to TC01,01/07/2025 23:19:34,96.2,00:88:60:56
